"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KRT13",17.584126640861,7.02054665527405,1.14165309974548,6.14945700829718,7.77486564173299e-10,6.21878181829472e-07
"SERPINB5",302.87515544954,3.04382052581505,0.496033508261782,6.13632037980924,8.44547537327252e-10,6.44812044749357e-07
"BCL2L10",1551.53844171738,1.17558171640252,0.192221183771038,6.11577607285367,9.6088175295416e-10,7.01736121929175e-07
"RECK",159.28576377854,-1.52178933027041,0.252308775919117,-6.03145619777513,1.62488770109736e-09,1.13721827980551e-06
"LOC101749758",37.6262936947623,-2.4119168185072,0.403178392396109,-5.98225714471715,2.20066483169121e-09,1.47858268711669e-06
"LOC107053666",10.1920348254648,-2.32518663010154,0.391628318756807,-5.93722802651929,2.89881363515745e-09,1.87274510114383e-06
"SCG5",118.44198117339,-1.62689762784697,0.276805366016422,-5.87740639301931,4.16744228894143e-09,2.59261215286479e-06
"AVD",746.636520043849,2.54147306178841,0.433381757985187,5.86428250603772,4.51078921218408e-09,2.61268022058814e-06
"SOCS3",1043.25693740186,2.35495808419757,0.401426588268597,5.86647260799242,4.45163769060021e-09,2.61268022058814e-06
"PTAFR",101.782752046391,1.48975686267089,0.25705757709713,5.79542093057225,6.8150031111953e-09,3.81572024195825e-06
"GBP",173.507204820281,2.49461043552764,0.432110933330173,5.77307872379505,7.78360530675829e-09,4.08566307305059e-06
"J6367_mgt12",54.8837153534014,-4.11242516399032,0.712325438850723,-5.77323922423067,7.77619157719827e-09,4.08566307305059e-06
"SNAP25",22.1248688279339,-1.88362599380195,0.329174686202855,-5.7222686699583,1.05110910895162e-08,5.35014536456372e-06
"F3",197.357432080113,3.31705488017342,0.580355596456586,5.71555594608892,1.09345937639863e-08,5.40201092510816e-06
"C1R",933.488489468583,1.33736237467521,0.23704530409637,5.64180075101387,1.68280776268833e-08,8.07603485425026e-06
"CAND2",267.968259469567,-1.05932206372494,0.188202595613378,-5.62862621672388,1.81650556493606e-08,8.47551221506416e-06
"TAAR1",56.9210128786422,-2.05386831270803,0.36572285696112,-5.61591454735457,1.95525279181337e-08,8.85033067514924e-06
"IRF8",6475.48226854869,1.0436681736298,0.186612205439199,5.59271121186039,2.23550951353713e-08,9.62816751253415e-06
"MMP1",365.918380177228,5.31055287439641,0.950940304417832,5.58452812413661,2.34335595719452e-08,9.84033750324908e-06
"MMP7",97.1100612796739,4.97747722434614,0.894576666238338,5.56405885845005,2.63570981091823e-08,1.0798053096096e-05
"LOC107049570",1059.73420914129,-1.65602690110715,0.298893377018609,-5.54052725298108,3.01562301687933e-08,1.20603380510767e-05
"KRT24",65.2896542859306,5.74241186422417,1.04211425955726,5.51034765291844,3.58125658235982e-08,1.3989387631139e-05
"RORA",210.494186168507,-1.01499877573089,0.186901225299092,-5.43066945712434,5.61430390609589e-08,2.1432605161521e-05
"CWH43",65.5194234742353,-1.56623138198663,0.289633228879547,-5.40763705893014,6.3861669610086e-08,2.38374325431248e-05
"GIP",7201.49633468539,-1.79826299629252,0.333436957862324,-5.39311241267688,6.9247599963206e-08,2.52859116648255e-05
"LYGL",642.406618283644,3.10801756376726,0.584651344543818,5.31601884229366,1.06062171563057e-07,3.71151311613471e-05
"CAB39L",1354.11634595351,-1.48370135831543,0.280202113973204,-5.29511122267021,1.18943993174386e-07,3.84211971798107e-05
"KRT23",71.5330325096526,4.93676120360259,0.931364969121874,5.30056569365837,1.15444415729649e-07,3.84211971798107e-05
"LAG3",136.088985805409,1.57122227862343,0.296697677177955,5.29570131309468,1.18560496245117e-07,3.84211971798107e-05
"SSTR5",39.4160472595931,-1.8542098294471,0.351679228323189,-5.27244625247841,1.34617267418962e-07,4.26635139780436e-05
"SPP1",96.5077076346602,5.71103601743245,1.08531473520955,5.26210124322118,1.42418301476045e-07,4.43000038869096e-05
"KCNG1",15.4029620222169,-2.31274596452399,0.441067966730662,-5.24351378692678,1.57547030811446e-07,4.72556692239261e-05
"CLDN3",2925.3708844491,1.55176178077708,0.296677370672235,5.23046896789254,1.69080558768612e-07,4.98253709760766e-05
"BEND4",278.88551793986,1.72215747665658,0.330428099130994,5.21189778104753,1.86918539221943e-07,5.01191526127957e-05
"CDH3",754.352831727992,1.79135473449023,0.342979030213488,5.22292786639229,1.7611600875889e-07,5.01191526127957e-05
"LOC121107465",16.6395927127641,-1.67277652661125,0.321018159493804,-5.21084704132924,1.8798039022481e-07,5.01191526127957e-05
"LOC121110055",2651.50503837445,1.7381364160828,0.333098472597783,5.21808581866902,1.80781703363873e-07,5.01191526127957e-05
"NRG4",168.481724404178,-1.90309150597465,0.36440734574356,-5.22242904322213,1.76591232639745e-07,5.01191526127957e-05
"PM20D2",282.772876727141,-1.08515852646038,0.209140310377385,-5.18866269492597,2.11809659798853e-07,5.39055584188081e-05
"LOC107054293",152.317726732641,-2.35164635298824,0.453895235171475,-5.18103335475603,2.20660025850762e-07,5.44699886136017e-05
"RHOV",93.3043922449641,2.08933432631849,0.403254048481174,5.18118623777693,2.20479216542625e-07,5.44699886136017e-05
"RNF19B",1328.68179017416,1.30855988060338,0.252917059080814,5.17386958933943,2.29294892359114e-07,5.44699886136017e-05
"IRF1",5102.09834603847,1.12356444009364,0.218146449042777,5.15050529139402,2.59785602256755e-07,6.04789400248363e-05
"VSIG10",525.38368320139,-1.16333726620939,0.22596483551895,-5.14831107918925,2.62842330285947e-07,6.04789400248363e-05
"PADI3",148.390510221772,2.32273997363939,0.451769898953008,5.14142261142767,2.72665961268503e-07,6.1891488532798e-05
"GIMAP6",2458.43124336673,1.094407605814,0.213096588314323,5.135734994498,2.81043454509019e-07,6.254443600481e-05
"LOC112533158",5.77639690408234,-3.66185135677299,0.71319431012748,-5.13443714395093,2.8298964912577e-07,6.254443600481e-05
"KLHL38",63.9385728565321,-1.4701221289225,0.286558118516722,-5.13027561924305,2.89318242532413e-07,6.28052004029454e-05
"LOC107055390",267.196924410088,1.61979885935126,0.315826238261796,5.12876595771809,2.91647653237467e-07,6.28052004029454e-05
"ALDOC",4798.17670448434,1.52728568969542,0.298026523147106,5.1246636492872,2.98069363273149e-07,6.33755834797352e-05
"PODN",388.333309031086,-1.38977208567832,0.27499469312841,-5.0538142022594,4.33072924346698e-07,8.98064927191542e-05
"TNFRSF6B",477.46947511551,1.66294074885813,0.329794060322687,5.04236112448788,4.59822456432142e-07,9.41907048864719e-05
"LOC101750420",23.1923067663641,-2.96123850002238,0.587935505856617,-5.03667233994974,4.73694620770827e-07,9.58632354829829e-05
"LOC101750929",9.7394944721587,-2.56459676908515,0.510291525781828,-5.02574830172983,5.01473254353593e-07,9.90970147456153e-05
"GIMAP1-GIMAP5",2386.41173890072,1.1623736082601,0.231466854902022,5.02177129745907,5.11971233294852e-07,9.99951256471351e-05
"SORL1",170.492083133162,-1.18636155562271,0.236925364407223,-5.00732185678363,5.5192593148573e-07,0.00010655976863409
"GNB3",25.4104778751093,-2.09059108076659,0.418457660975739,-4.99594409597342,5.85486209693389e-07,0.000111754680275226
"ITGB6",265.876171954488,2.60066433194052,0.521828749975579,4.98375057346346,6.2363461325534e-07,0.000116391006653888
"LOC121106854",23.5702822607967,-2.32978757432064,0.467685419677164,-4.98152706135003,6.30844601350362e-07,0.000116442821636066
"TAP1",4887.76882157247,1.50432513119984,0.30268085368052,4.97000425665397,6.69514318097519e-07,0.000120922924742839
"PRDM8",109.152688706036,3.71556528491252,0.7480159753844,4.96722718121511,6.79170073084032e-07,0.000121361911889282
"LOC107054601",60.1197199220946,-2.21478123614713,0.447095458792857,-4.9537099798038,7.28117054388473e-07,0.000128738759605928
"FOS",1168.423108731,1.8982947292102,0.384437557203488,4.93784931685383,7.89888360166853e-07,0.000136141440190699
"UBE2L6",551.64671609385,1.40344698598943,0.284284879259242,4.93676269257223,7.94300240441064e-07,0.000136141440190699
"SASH1",493.907723665609,-1.17782539817496,0.239437691351794,-4.91913111726607,8.69292266320509e-07,0.000147489921185713
"MAFF",344.515187594857,1.78778043670239,0.363917754520466,4.91259471266563,8.9878941500526e-07,0.000150969658038434
"KCNB1",67.4715696178183,-1.65381430321734,0.337467381278966,-4.90066416774727,9.55132061345495e-07,0.000157287776808042
"SLC6A14",292.039319501634,2.39366924668821,0.489319508631521,4.89183285044689,9.99012705542565e-07,0.000160152152360205
"NOS1",13.4291320625386,-3.28844705137776,0.672796263310155,-4.88773084915575,1.02004853129801e-06,0.000161639199813326
"FGFBP1",1328.16199991315,1.46232177699784,0.300853127827976,4.86058359291506,1.17040208910689e-06,0.000182030036025264
"GRIP2",35.9533231149688,-1.88221322445991,0.38876707016624,-4.84149345173462,1.28866923185638e-06,0.000198585110894419
"EFNA5",498.076546998702,1.09714225380852,0.226972068987241,4.83382056084706,1.33937323969903e-06,0.000201054445592328
"ART1L1",127.801058369583,2.91186114007081,0.603321349522109,4.82638504733388,1.39033582488601e-06,0.00020196640532126
"CDKN1A",638.230710673692,1.82462232349154,0.377958838272496,4.82756887451339,1.38209896014114e-06,0.00020196640532126
"IL4I1",39.9949778876683,3.08331685576079,0.639156777749259,4.82403842546808,1.40680296615988e-06,0.00020196640532126
"J6367_mgp12",119401.87031923,-1.64663663206602,0.341268143428632,-4.82505227567594,1.39966551016385e-06,0.00020196640532126
"PCSK2",95.3006093437118,-1.41069830550831,0.292117464132033,-4.82921591045545,1.37071719582547e-06,0.00020196640532126
"LOC124417544",16.414463279023,-2.05663673563078,0.42803707735754,-4.8048097803286,1.54898700086692e-06,0.000219607863919614
"LOC429785",19.5115820006707,-2.59459196351046,0.540098092796976,-4.80392728304961,1.55583353018004e-06,0.000219607863919614
"GCG",1213.39376240536,-1.38034828425903,0.28842654757748,-4.78578790979091,1.70317839819131e-06,0.000236432128548921
"CDR2L",52.105056753298,-1.11816094558627,0.234038142290431,-4.77768681054854,1.77323283893514e-06,0.000244139278652405
"MT3",92.4092783521461,-2.46475570472778,0.517186986809732,-4.76569551746,1.88203292809028e-06,0.000257012252789695
"DOCK3",151.114722992102,-2.29305711597512,0.482665976181022,-4.75081573828423,2.02597683944362e-06,0.000274438169130117
"CTSS",5301.32687612134,1.05861141870114,0.22299710911865,4.747197947476,2.06254074357949e-06,0.000277155974959237
"LOC770612",8067.73864594794,1.43990875617429,0.303465180498444,4.74488952508233,2.08620161658921e-06,0.000278110544078167
"TAP2",9449.87588042057,1.19991273418434,0.253097316547309,4.7409144851998,2.12755724064634e-06,0.000281390385599501
"JUND",3621.05894678823,1.30349511665156,0.275563925030915,4.73028215324383,2.24208004263753e-06,0.000294220456845176
"PLACL2",6913.16038462362,2.21537287056831,0.469182059215897,4.72177660473776,2.33793396464687e-06,0.00030442075041995
"LOC121110301",13.8907716850122,-2.3570978272276,0.499666606312548,-4.71734111795576,2.38946870192063e-06,0.000308737736816622
"STAT1",5618.57095002396,1.0535615804495,0.223517369833627,4.71355573499147,2.43431100745129e-06,0.000312130702230223
"ASIC4",14.3058285968347,-2.32585201296741,0.494627167354343,-4.70223264404967,2.57332053891316e-06,0.0003274550385767
"LOC101748714",25.117526373515,-1.84707712405192,0.393764352605087,-4.69081853609126,2.72114231482516e-06,0.000343661860617431
"LOC121108625",8.57520185983315,3.03134063918071,0.646999381995332,4.6852295744582,2.79646303399892e-06,0.000348511750012453
"NBEA",11.874995555703,-2.34669618725278,0.500906938644367,-4.68489455067997,2.80104103421332e-06,0.000348511750012453
"IL23R",75.2973302670966,-1.34284273829179,0.286889800377664,-4.68069180753051,2.85908472820578e-06,0.000353117986615239
"LOC101750386",6.64771787508202,-3.15889128139273,0.67615918191315,-4.67181599524367,2.98548356543735e-06,0.000360770988839217
"SDR42E2",86.4642782192638,-1.19578767280944,0.256377284877153,-4.66417168503217,3.09862607683415e-06,0.000371768730089881
"ACOD1",23.2909841320275,2.27757223420319,0.488860311311541,4.65894281352641,3.17837476630337e-06,0.000376780166972007
"LRRC70",43.0440022859773,-2.08129309783669,0.446773480693383,-4.65849739918888,3.18525830267458e-06,0.000376780166972007
"GABRA4",19.7260582926641,-1.73366504432455,0.372441848164625,-4.6548610282866,3.24199300919699e-06,0.000380809486541831
"J6367_mgp04",204116.291470921,-1.59624777839152,0.343367951583651,-4.64879663646375,3.33877194355989e-06,0.000389453835666497
"ETV5",204.601560731441,1.01955938171863,0.219617785345512,4.64242629582395,3.4434148855758e-06,0.000398889929882873
"GPRC5A",503.431515199502,2.91627338881175,0.628476001895978,4.64023030316826,3.48021103925941e-06,0.000399227525512511
"LOC100857497",37.8068164276301,-1.81458481222821,0.391833502366778,-4.6310098581863,3.63886544949114e-06,0.000407480153034018
"LOC107051857",156.307048345036,-1.16389911159736,0.251252569276039,-4.63238690434501,3.61473808592247e-06,0.000407480153034018
"LRFN3",74.0105660709203,-1.31459305860613,0.284298504803356,-4.62398864712783,3.76430477603513e-06,0.000415980442914882
"J6367_mgp08",301846.348126928,-1.45975086802109,0.316233920150764,-4.61604772607933,3.91117037939867e-06,0.000423844702340384
"TNFSF15",666.673118220603,1.49022710982782,0.325405646606675,4.57959818880797,4.65870047024231e-06,0.000501616614093975
"AMIGO2",121.703608271022,-1.15551231479897,0.252554759248944,-4.57529415891934,4.75551331082465e-06,0.000508779344470839
"J6367_mgp01",10169.6267878282,-2.11478554088008,0.463396169281026,-4.56366642857933,5.02679260916232e-06,0.000531037958843394
"TMEM173",1691.87652916868,1.3737005235087,0.301769585376374,4.55215034939785,5.310036485476e-06,0.000557454267790877
"LOC112530623",82.3795467678085,-1.72139756055039,0.379676193164515,-4.53385698535095,5.79162509181566e-06,0.000604235569361662
"AQP4",91.1611670856592,-1.8960357921427,0.419780562025188,-4.51673079619379,6.28016621918683e-06,0.000645484358036899
"LOC107053544",61.6337232247515,-1.75839043504945,0.389226522800587,-4.51765317121088,6.25287937223873e-06,0.000645484358036899
"TTN",19.0835450797226,-1.37968041571813,0.307020485868825,-4.49377314941648,6.99721677057283e-06,0.000703785928714442
"PCGF3",622.903789025864,-1.07911961746469,0.240220674743755,-4.49220125876256,7.04907601993042e-06,0.000704569666657185
"SP6",6.41660157655825,3.93031297322557,0.875388822422988,4.48979113343813,7.12930454903241e-06,0.000704569666657185
"FDPS",2655.97410266478,1.14558365809083,0.255971376878657,4.4754365588067,7.62553397097837e-06,0.00074038204688164
"LOC107052763",80.4996919122073,1.48537319352148,0.332230112192112,4.47091681040206,7.7884992048948e-06,0.000747562406540674
"SOCS1",501.016091583823,1.55499862896512,0.348474864419297,4.46229782327742,8.10854208122239e-06,0.000769486900216342
"J6367_mgp03",237345.740052053,-1.60047220667343,0.358928477160316,-4.45902821457818,8.23320839181453e-06,0.00077692809751297
"CACNA2D1",110.625954840391,-1.9849599124107,0.446112827063695,-4.44945715969582,8.60875988137946e-06,0.000798902429433872
"NT5C1B",653.33779022735,1.41673967208413,0.318813420393699,4.44378931832486,8.83881606420064e-06,0.000806878225165099
"SLC2A9",673.935144694,1.49226325436772,0.336715826180635,4.43181798519673,9.34418821561743e-06,0.000839327965014577
"UCN3",374.371577032694,-1.57814996014159,0.356038054780255,-4.43253168854554,9.3133009239046e-06,0.000839327965014577
"SXPH",40.7302893422158,-1.70936768210504,0.386205644406493,-4.42605566972471,9.59717661480477e-06,0.000852930029623681
"LOC112530008",4.31847803299808,-3.54024273855431,0.800814110619545,-4.42080464318419,9.8334044991541e-06,0.000869324712485744
"ACER2",50.9171268069918,-1.51059610432193,0.341947693142946,-4.41762332255434,9.97921346458329e-06,0.000873735840084577
"LOC124417133",28.9017829961425,-1.49986149744782,0.339531262656743,-4.41744741179883,9.9873359109507e-06,0.000873735840084577
"J6367_mgp02",300791.351161978,-1.55213846068058,0.351800124852988,-4.41198951060405,1.02425076814065e-05,0.00088777495504574
"TAPBP",8762.67533920645,1.21088235808126,0.27446715074556,4.4117569435615,1.02535179662364e-05,0.00088777495504574
"CRCP",434.185060827629,-1.16244526960947,0.264890901888431,-4.38839258472938,1.14191509491356e-05,0.000971357401817966
"LOC101747703",92.7437227426727,-1.42916921499717,0.325714141530594,-4.38780216382754,1.14501854831194e-05,0.000971357401817966
"RFLNB",459.808784074269,1.24266174793716,0.28307676051446,4.38984021746881,1.13433978741272e-05,0.000971357401817966
"REG4",1674.65094079108,2.28867545433111,0.521841044312118,4.38577125980576,1.15575526619641e-05,0.00097553875408548
"CLDN2",5586.05411001746,1.02460915720983,0.234542210926947,4.36854906910109,1.2507471714562e-05,0.00105044001194749
"PTCHD3",5944.89501738462,1.38834752578732,0.318327007565265,4.36138779554441,1.2924006888618e-05,0.00108002260551301
"PPP4R4",22.553906982286,-1.63190636287678,0.374800928865923,-4.35406168232993,1.33638077795143e-05,0.00111124692709159
"LOC121106614",4.38548415913699,-2.74484342877397,0.631227035407999,-4.34842501161221,1.371186858976e-05,0.00112901106226568
"LRP2BP",83.2628838055778,-1.11737451442436,0.257311540080443,-4.34249670292687,1.4087260029372e-05,0.00115426198396762
"CDHR3",113.753878426756,-1.0286788357966,0.237402632118785,-4.33305573158892,1.47053864410637e-05,0.00119170628812222
"GDF15",26.3539115298742,1.22265490221937,0.282255183412363,4.33173586907392,1.47938350227815e-05,0.00119170628812222
"NLGN3",37.3980705924299,2.02979755367114,0.468642568491291,4.33122744313582,1.4828041567991e-05,0.00119170628812222
"LOC107054526",43.5149609258336,-2.24723001059466,0.51992990065043,-4.32217883176826,1.54495882030438e-05,0.0012357463478406
"LOC101748577",63.2525992417703,1.42443410581937,0.3297968760182,4.31912552664921,1.56648668219372e-05,0.00124702733653118
"LOC107054144",307.635875068751,-1.71499137083259,0.397409894587425,-4.31542192127106,1.5929835031358e-05,0.00125621332874047
"LOC112533164",45.5482693574239,-1.31233294381287,0.304472077825608,-4.31019144082083,1.6311327714799e-05,0.00127433196104874
"LOC107053813",38.1238731190175,-1.24650155548996,0.29026886561103,-4.29429988251071,1.75245469332388e-05,0.0013627769205445
"GBP4L",2264.45822395877,1.2521354842676,0.291747787937103,4.29184225567306,1.77196816497566e-05,0.00136530959940808
"LOC101752163",17.368722430475,-2.13111087197299,0.49681758118172,-4.28952386689693,1.79056571581105e-05,0.0013733393757296
"LOC101748371",137.087334466906,-1.29791143070145,0.303001652297237,-4.28351271638687,1.83965579204512e-05,0.00140457719722645
"AHRR",289.37199307361,-1.19393262281637,0.279200261140465,-4.27625897604623,1.90060116237811e-05,0.00143803593353446
"ABCB11",60.7878671216385,-1.78227367078864,0.417743221164284,-4.26643349429178,1.98622667954047e-05,0.0014960829388449
"SRCIN1",622.485239202177,1.21416466987475,0.284796375630965,4.26327289869746,2.01454234955012e-05,0.00151063695738363
"CCDC141",42.1390780853768,-3.08839603386464,0.724846149378544,-4.2607607649051,2.03732222287074e-05,0.00152092895011377
"LOC107053928",53.3678031486402,2.50311739113432,0.588028667535892,4.25679482876833,2.07378504279425e-05,0.00154129944087677
"ADH1C",168.422713843052,-2.0595901186855,0.484609235091042,-4.25000179432935,2.13768803046213e-05,0.00157485727402072
"C14orf132",56.3911823921605,-1.68847784240539,0.397249603084654,-4.25042046434866,2.13369594126481e-05,0.00157485727402072
"SLC10A2",422.431812860692,3.61392517792174,0.851477091030986,4.2443011279915,2.1927573356075e-05,0.00158404324976743
"UPK3BL",2.854065074216,4.71252476326865,1.11043988227009,4.24383601355777,2.19730950286248e-05,0.00158404324976743
"RFX6",111.123845092354,-1.44975660823334,0.341746118587803,-4.24220358148957,2.21335773134167e-05,0.00158879358176692
"CYYR1",153.129383983176,1.98263703063003,0.467896355237086,4.23734232686087,2.26181149587465e-05,0.00161666585941305
"ARID5A",384.24539631796,1.42850468504412,0.337504927409242,4.23254468019065,2.31061990593426e-05,0.00164455434576177
"LOC771638",47.5674876956041,-1.3121647645268,0.310227505596562,-4.22968544327986,2.34018301627579e-05,0.00164468845708721
"TUBA4AL",61.4753316039669,2.48292046566938,0.586908805909054,4.23050470647417,2.33167564899211e-05,0.00164468845708721
"CERS6",17.4997134036054,-1.61820240064042,0.382956213212023,-4.22555463212841,2.38352987811451e-05,0.00165438641994585
"J6367_mgp10",383051.325051004,-1.39632591786419,0.330356285517825,-4.22672726107055,2.37114780617214e-05,0.00165438641994585
"LOC424199",13.89097307837,-2.66211443992257,0.632032015680049,-4.21199302231266,2.5312736534623e-05,0.00173542055335536
"ADM",184.313048330666,1.70992194734232,0.406248254232556,4.20905672708068,2.56439006324128e-05,0.00175097804440097
"LOC124417493",26.7017001408722,-2.25623519935389,0.536443892265943,-4.20591087322019,2.60032702662689e-05,0.00176832765450413
"GRIK1",17.7948126818826,-2.53937104920024,0.60524398886477,-4.1956154805655,2.72131588659919e-05,0.00182111326482895
"HS6ST1",979.209493745798,1.3178496836789,0.314546391493054,4.18968304619066,2.79344365786295e-05,0.00186196321909222
"LOC124418349",46.8341756760416,-1.68029678320615,0.402907875837855,-4.17042426810828,3.04033080592015e-05,0.00198709869832843
"J6367_mgp06",38742.980293238,-1.44769297703588,0.347640894182011,-4.16433452238772,3.12262003439876e-05,0.00203164405000935
"JUN",2400.70149603566,1.03036539464165,0.247522076696481,4.16272119397703,3.14477259631143e-05,0.00203164405000935
"LOC121113147",1016.78036612117,-1.04846858720186,0.251831468893517,-4.16337398899573,3.13579116128734e-05,0.00203164405000935
"PTBP2",455.020013627733,-1.04577169541111,0.251705698207678,-4.15473985236624,3.25657847031183e-05,0.00209581412129609
"GRHL3",47.3030634482521,-1.02676989024441,0.247272484863793,-4.15238230331203,3.29031987150591e-05,0.00209742339766475
"KCNG2",14.7523251970427,-2.61814660689426,0.630582368678812,-4.1519502240124,3.29653972128054e-05,0.00209742339766475
"LOC101751892",50.9989314951002,-1.31317094154609,0.316359909103483,-4.15087659263595,3.31204320819559e-05,0.00209933546294571
"SCD",160.114337682582,1.75472041849895,0.423475766237674,4.14361471988959,3.41873926376162e-05,0.00214297198782239
"SERF2",67.8386833608849,-1.44765280663147,0.34937193381257,-4.14358643762182,3.41916111648748e-05,0.00214297198782239
"SCGN",275.376596037912,-1.11414024463528,0.2692649746557,-4.13770950365859,3.50790102624981e-05,0.00218230420510808
"LOC101750312",5.764844110196,-3.00984866054052,0.727727453825814,-4.13595590590559,3.53480067690285e-05,0.0021883373446664
"LOC112530656",62.866315928919,-1.63837140889619,0.396264621256344,-4.13453869210374,3.55668330710203e-05,0.0021883373446664
"SAMHD1",1872.25074537618,1.07502367381671,0.260088720302558,4.1332960251646,3.57597662110083e-05,0.00219217807681134
"F5",168.987892015341,-1.18294675985892,0.286644807015617,-4.12687315767236,3.67729086526164e-05,0.00224608926050181
"HAPLN1",74.3182100939374,-3.16040875122805,0.768045011741134,-4.11487439266548,3.87390308725922e-05,0.00234909567352683
"ABCC8",29.1087203896179,-2.41583940378129,0.587465804036756,-4.11230643074186,3.91725877969084e-05,0.00234993556151668
"CCR6",143.341996369651,-1.1361176443023,0.276882948238017,-4.10324164608961,4.07401341842762e-05,0.002435274141969
"KLF6",1026.59623381663,1.13253790353224,0.276235662055221,4.09989751180585,4.13333142018177e-05,0.00246197049165933
"USH1G",56.9816303454305,-2.24587968516058,0.548057861573097,-4.09788791043742,4.16937080707485e-05,0.00247466153520976
"LOC422993",6339.24644537713,2.19962601395816,0.537054590092785,4.09572146767825,4.20855680196931e-05,0.00248912424657319
"LAPTM4B",321.704893106251,1.59266041839806,0.388997633590152,4.09426762754059,4.23504909217643e-05,0.0024960041965364
"A2M",9.52063300877181,-2.20079513792001,0.538478922358042,-4.08705902225951,4.36876005135231e-05,0.00254798828411683
"SV2B",29.3713691370464,-2.2282811284094,0.545696170483223,-4.08337321927001,4.43866497084988e-05,0.00257980122890538
"HSPB9",111.612287914748,2.71148901368133,0.66449176658387,4.08054568925813,4.49300963211289e-05,0.00259343927115465
"DZIP1L",28.6655106684121,-1.79368063310899,0.439774804366511,-4.07863437218229,4.53010164487318e-05,0.00260589442907311
"COLQ",26.2708749112803,-1.66329611249003,0.408324892275243,-4.07346244119948,4.63193241554624e-05,0.00262846516161926
"J6367_mgp07",484444.335199489,-1.3242075480116,0.325064909666183,-4.0736711611581,4.62778120884887e-05,0.00262846516161926
"CAPSL",43.4258816527308,-1.18630099244412,0.29156189925034,-4.06877920432787,4.72601053339678e-05,0.00266248517724912
"TDRD12",18.410007270762,-1.6901314828196,0.416236686940443,-4.06050580318364,4.89665200959219e-05,0.00274163546017067
"C8A",9.72381639675256,-3.63848653011803,0.899845538981577,-4.04345676285285,5.2668872534971e-05,0.00293913306302295
"KCNK12",22.7030355155666,-1.43208859427891,0.354346632485237,-4.0414906280747,5.31125041228709e-05,0.00295407527070153
"SUCNR1",233.715026625119,-1.35873246847059,0.336509058406422,-4.03772925134625,5.39710920070521e-05,0.00297367200561773
"COMP",74.7197160107862,-1.18037483811312,0.292535259696252,-4.03498313105482,5.46062205902839e-05,0.00299745322632353
"NRSN1",36.6087392664895,-1.3284448904448,0.329351969394204,-4.03351130065591,5.49495368561687e-05,0.00300647351978197
"P3H3",648.726799554936,-1.68091907393975,0.416977276038213,-4.03120066856043,5.54926384111669e-05,0.00300781394480008
"S100A10",985.593050844159,1.4803331790641,0.36722610111178,4.03112190169049,5.55112414650249e-05,0.00300781394480008
"LOC101750810",4.34342116743524,-3.59084082298352,0.89114515472624,-4.02946793116619,5.5903241199214e-05,0.00301931428431897
