"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC101752077",31.6748504533005,2.03510784147536,0.406233766729708,5.00969640672297,5.45159655073233e-07,0.00809725635680273
"ATP13A4",40.5649659767176,2.190175715535,0.473964224415591,4.62097264458206,3.81945140165513e-06,0.0263449682326316
"CCR5",52.0579188279113,-1.02251142832253,0.239467862946661,-4.26993173839898,1.95532802541191e-05,0.0263449682326316
"GSTA3",1775.96797997062,-1.03222807170659,0.245430543168998,-4.20578489693444,2.6017760565429e-05,0.0263449682326316
"GSTT1L",518.678884263163,-1.29290831834794,0.306329826662791,-4.22064130167507,2.43608301760651e-05,0.0263449682326316
"HIST1H2B7",40.1049518758195,-1.21244224545314,0.277904004612625,-4.36280955052514,1.28402716150289e-05,0.0263449682326316
"LOC101750453",289.343196756838,1.22091977442857,0.290513333258581,4.20262905228466,2.63832744112941e-05,0.0263449682326316
"NUF2",142.221036452405,-1.08483522937968,0.25807647864307,-4.20354165975755,2.62770762169014e-05,0.0263449682326316
"SLC26A1",38.1666267782639,-2.03258172841702,0.45208765134815,-4.49599037345027,6.92468692845664e-06,0.0263449682326316
"SMC2",759.420581964694,-1.12214824082789,0.267131793521802,-4.20072888379834,2.66057041331363e-05,0.0263449682326316
"HSD17B3",10.7159926200358,1.40961351603955,0.336809449273977,4.1851958698846,2.84920311303597e-05,0.026449508648702
"CDC20",374.993140954526,-1.0285833848941,0.24687278418228,-4.16645110679613,3.09378208590719e-05,0.0270305560717526
"CCNB1",443.09431795795,-1.03771248478737,0.249910279385313,-4.15234014118891,3.29092631072955e-05,0.0271556269407033
"MRPL9",23.2527662136104,-1.43748706412889,0.35267203761344,-4.07598820098264,4.58193421776569e-05,0.0300889655589695
"RPL36A",51.4442739370287,-2.02379967794811,0.494849872460886,-4.0897245620854,4.31885752449351e-05,0.0300889655589695
"ATP8A2",42.9727271445648,-2.14352229361831,0.533855144760906,-4.01517586681368,5.9401484132786e-05,0.0353586677708882
"RRM2",565.98546320501,-1.09986216675534,0.273956823219111,-4.01472813792877,5.95143536169262e-05,0.0353586677708882
"LOC101749368",16.0603913844835,2.26622623057846,0.581601427181746,3.896527973736,9.75815412241718e-05,0.0382821935169496
"MFAP5",68.9632382679849,-2.30448625362115,0.5976656777746,-3.85581160056217,0.00011534629938429,0.0382821935169496
"PBK",344.941053571209,-1.2026656882351,0.306516935571315,-3.92365167684278,8.72168116227601e-05,0.0382821935169496
"PTTG2",183.446373687732,-1.08780161849511,0.279653301490854,-3.8898221930367,0.000100317697951176,0.0382821935169496
"HAUS1",81.2828796750858,-1.24419822745592,0.324935985364295,-3.82905644033552,0.000128635506084027,0.0387340067875214
"SMOC1",32.4512952504256,-1.54330418208205,0.404045186399429,-3.81963264018786,0.000133650575101524,0.0387340067875214
"BLEC1",62.515813738735,-1.72491042316309,0.453846691531323,-3.80064558219665,0.000144319598394204,0.0395326603966334
"PLAC9",50.5209750643619,-1.10597937291957,0.2925646242312,-3.78029085309221,0.000156645258748767,0.0408184566350078
"SERF2",68.3078781503679,-1.3825867715114,0.367340239168168,-3.76377707664759,0.000167366094138328,0.0414314766039431
"J6367_mgp09",388.40608818036,-1.46431549175983,0.390265554459427,-3.75210026872116,0.000175359297379509,0.0418443559248444
"LOC121106528",6.87668082076214,3.72245755513929,0.995575547154163,3.7390005869267,0.000184753295793851,0.0418443559248444
"LOC121110497",32.8228094556102,1.25098709955749,0.334996018585553,3.73433423131269,0.000188212409522815,0.0418443559248444
"SLC23A1",383.31999117119,1.38567492984939,0.369508021218336,3.75005372083823,0.000176796690746019,0.0418443559248444
"LOC428250",87.4561696792262,1.58621236393406,0.428246522471186,3.70397021505479,0.000212251190690374,0.0431858484290977
"KLHL14",9.07242594144518,-2.20040054096964,0.595380978015179,-3.69578576108548,0.000219207765833278,0.043998553323266
"BIRC5",332.505029287764,-1.07860847375201,0.293168874168651,-3.67913707350637,0.000234024466170112,0.0445636589233933
"SLC35D2",19.7629997683704,1.29759531214175,0.352446762560503,3.68167748999821,0.000231704398250792,0.0445636589233933
"LOC121110004",36.9311650093173,1.82232382294458,0.498556613122137,3.65519937952994,0.000256982181848955,0.0459874258675004
"CDKN3",132.594666599567,-1.0894909828998,0.301218270719438,-3.61694853468761,0.000298096545206194,0.0470828085029075
"LOC112533336",7.51340610526358,1.89895234792743,0.525531361749647,3.61339491063914,0.000302213875335009,0.0470828085029075
"LOC419389",346.18370861172,-1.97712951551783,0.543126039268211,-3.64027752781241,0.000272344334673833,0.0470828085029075
"SHC4",40.5941475466935,-1.34703664879616,0.370086614840336,-3.63978753832344,0.000272863088562516,0.0470828085029075
"EXO1",55.8401946180648,-1.19469634366558,0.332724054476563,-3.59065215631931,0.000329851603724194,0.0485077808922322
