"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADAM15",6.44083918474703,-1.48180465072869,0.42958146281588,-3.44941478856083,0.000561803009331882,0.614947980098679
"AKAP6",6.79183194461716,-1.84889663879454,0.502987713022606,-3.67582863542323,0.000237078629742801,0.614947980098679
"C2orf88",625.221489739991,0.824843797078028,0.222631101127744,3.70498008993244,0.000211407337859902,0.614947980098679
"CALB1",14575.5636269742,1.07461978368846,0.270919788292484,3.96656069481462,7.29172131805757e-05,0.614947980098679
"CWH43",77.7217992299063,1.62924290588901,0.462728200992291,3.52095010071831,0.000430003526672427,0.614947980098679
"LOC101750739",165.958611121399,0.827149230387648,0.215267535192837,3.84242440294904,0.000121824943473088,0.614947980098679
"LOC107054738",23.0637950317963,0.813378099177995,0.237138065737843,3.42997694885978,0.000603632527570299,0.614947980098679
"LOC112531079",2.84387346456329,-2.14806358061813,0.619518674000031,-3.46731046337761,0.000525694332205882,0.614947980098679
"LOC112531297",370.31176131882,0.733349425458547,0.212601267663253,3.44941228958299,0.000561808209124935,0.614947980098679
"LOC121110046",11.7292209414824,-1.15519007252273,0.336755637067646,-3.43035110735408,0.000602800695278219,0.614947980098679
"LOC121111596",3.495563121495,-3.01661464175695,0.82850582480186,-3.64103009472309,0.000271549388791902,0.614947980098679
"LOC419276",287.336678355,-1.13528946517898,0.332374589909596,-3.41569271431903,0.000636199945312128,0.614947980098679
"LOC770405",14.884362798138,1.73961408639757,0.442554864256272,3.93084389507512,8.4648221732895e-05,0.614947980098679
"LRRK2",137.312641407498,-0.823659922522822,0.227420341008299,-3.62175133003061,0.000292615330705424,0.614947980098679
"MCM9",56.0002911759172,-0.858000260273786,0.240956524776358,-3.56080940771424,0.000369713376377254,0.614947980098679
"MOGAT1",24.3595673875554,1.01130025582637,0.294431057437357,3.43476080488394,0.0005930770695487,0.614947980098679
"MPHOSPH6",791.875576389573,0.454333223202028,0.133099322111965,3.41349013648497,0.000641364801181757,0.614947980098679
"RGS2",1349.35493113585,0.465970629994338,0.13054829035866,3.56933536788693,0.000357888038882778,0.614947980098679
"SLC28A2",898.649965203635,0.69819691610875,0.20528483342908,3.40111300209597,0.000671120790241928,0.614947980098679
"SP6",28.9817538061301,1.47079138273698,0.414745999968618,3.5462460948346,0.000390761101563596,0.614947980098679
"IL1R2",88.285087467322,-1.40038686221343,0.413914889997974,-3.38327249406341,0.00071627524973356,0.62506953460082
"ABCG8",1.14468404139907,3.04570845662327,1.07367048642948,2.83672550854207,0.00455787783832136,0.64552295651554
"ACE2",95.9697861532355,-1.85582624418171,0.678290806957957,-2.73603331365324,0.00621847303052076,0.64552295651554
"ACOT11",1263.20420889588,0.910093409386535,0.312316913902993,2.91400615488028,0.00356822871444048,0.64552295651554
"ADAM12",6.01215287270202,-2.05918268209596,0.649777455201654,-3.16905836854082,0.00152933679165077,0.64552295651554
"AES",967.592711912493,0.342206745458996,0.124319944360096,2.7526294933642,0.00591187609073158,0.64552295651554
"AHR2",334.600142405437,0.47833781819328,0.175366400289466,2.727648040923,0.0063787627682451,0.64552295651554
"AICDA",182.208079139506,-1.34154639065205,0.434035951845347,-3.09086467364818,0.00199574568191537,0.64552295651554
"AMER2",35.9058632405169,1.32064909555195,0.456467818373506,2.89319212087658,0.00381347956063253,0.64552295651554
"APBB1IP",136.676787986715,-0.885965105078555,0.309200891873601,-2.8653381292339,0.00416564181741814,0.64552295651554
"ARL2",26.7254483095165,0.950425905027516,0.334026085987295,2.84536431404243,0.004436065440022,0.64552295651554
"ATRIP",504.329217127948,-0.442505931886944,0.150036768564553,-2.94931659832807,0.00318477536308892,0.64552295651554
"BFAR",1087.84683771586,0.300095464166582,0.109114667324576,2.75027612258495,0.00595450650037007,0.64552295651554
"C3",684.620195191209,-1.01469278010369,0.347453121549206,-2.92037318755242,0.00349612451010071,0.64552295651554
"C4BPG",4125.40696238929,0.598685765416127,0.219621213132237,2.72599243432668,0.00641084677975708,0.64552295651554
"C5orf15",2973.36745314308,0.533818353764235,0.174987692913747,3.05060513042685,0.00228380710874245,0.64552295651554
"CENPA",53.9698567162324,-0.733497690890422,0.25042987005836,-2.92895448422142,0.00340104220791047,0.64552295651554
"CEP57",128.522681424307,-0.405068841294019,0.147536815243932,-2.74554415875315,0.0060410636833506,0.64552295651554
"CEP83",139.571533726466,-0.594901254720762,0.200860243422615,-2.96176707039568,0.00305879089141981,0.64552295651554
"CERS6",21.3354971108796,-1.01637184496836,0.348500465285404,-2.91641459972228,0.00354079641277005,0.64552295651554
"CFAP54",8.29034653494171,-1.14663410951077,0.412174929267348,-2.78191133931641,0.00540398008466806,0.64552295651554
"CHIR-AB-487",8.51815597098693,2.61671942474901,0.932314529923841,2.80669166977669,0.00500531253128172,0.64552295651554
"CHMP4C",3689.05313320887,0.46034076886943,0.167801035363785,2.74337263695324,0.00608116332801439,0.64552295651554
"CHRDL2",43.0246881365313,-0.785071055270909,0.28466457141785,-2.7578811488927,0.0058177345949934,0.64552295651554
"CNTNAP1",155.393300204153,-1.14537682382899,0.410350690975748,-2.79121456114882,0.00525106503166433,0.64552295651554
"COL8A1",17.2809336198992,-1.5706373997512,0.543246292091154,-2.89120684782817,0.00383765440655053,0.64552295651554
"CR2",400.17804304202,-1.13753404835062,0.389650510304074,-2.91937009773942,0.0035073954090133,0.64552295651554
"CRYBA1",45.8496492935109,1.15569675390381,0.370438550241171,3.11980692385121,0.00180969617221408,0.64552295651554
